transaction_id,amount,payment_method,failure_reason,customer_age_days,previous_successful_payments,previous_failed_payments,retry_count,time_since_failure_hours,customer_avg_amount,is_subscription,recovered
TXN004916,475.37,Net Banking,Insufficient Funds,766,19,2,0,8.84,1134.65,1,1
TXN004917,1828.55,UPI,Limit Exceeded,508,14,7,0,30.03,1975.07,1,0
TXN004918,2517.04,UPI,Bank Decline,63,12,6,1,2.48,2756.27,1,1
TXN004919,1201.59,Card,Limit Exceeded,1195,21,2,1,16.54,682.67,0,1
TXN004920,861.51,UPI,Network Error,1196,21,3,3,31.85,482.57,0,1
TXN004921,1167.07,Wallet,Limit Exceeded,303,8,1,2,4.18,1178.95,0,1
TXN004922,1323.49,Card,Authentication Failed,1034,15,3,0,29.2,718.68,0,1
TXN004923,616.41,Card,Authentication Failed,416,18,3,1,6.58,2556.57,0,0
TXN004924,366.19,Net Banking,Network Error,813,23,5,1,9.26,1756.51,0,0
TXN004925,173.27,UPI,Network Error,1136,17,4,0,25.04,822.69,0,1
TXN004926,3430.51,UPI,Bank Decline,626,17,5,4,31.19,1807.79,0,0
TXN004927,1714.25,Card,Authentication Failed,785,20,8,0,6.48,362.76,0,0
TXN004928,1519.69,UPI,Bank Decline,785,18,4,1,4.48,1344.12,1,1
TXN004929,3424.39,Card,Insufficient Funds,572,26,5,1,14.75,1294.4,0,1
TXN004930,354.28,Net Banking,Bank Decline,1004,17,3,3,15.45,451.06,0,1
TXN004931,229.97,Card,Insufficient Funds,172,27,2,3,1.66,558.25,1,0
TXN004932,1549.69,UPI,Network Error,1284,15,2,3,15.08,1326.31,1,0
TXN004933,1427.88,Wallet,Network Error,794,20,7,4,18.2,608.17,1,0
TXN004934,230.86,Card,Bank Decline,672,11,5,0,1.86,1135.45,0,1
TXN004935,1515.6,Card,Insufficient Funds,134,8,8,1,30.52,1433.4,0,0
TXN004936,764.94,UPI,Authentication Failed,82,13,4,0,12.52,2663.46,0,0
TXN004937,530.39,Net Banking,Limit Exceeded,893,15,2,2,16.54,3053.53,0,1
TXN004938,812.34,Card,Limit Exceeded,1251,19,5,1,13.17,1732.95,0,1
TXN004939,121.83,Card,Bank Decline,788,19,7,1,11.84,739.95,0,0
TXN004940,644.04,Net Banking,Limit Exceeded,440,24,3,0,6.39,766.71,0,1
TXN004941,581.8,UPI,Network Error,641,17,5,0,8.2,1775.94,0,1
TXN004942,1810.56,Card,Insufficient Funds,1469,21,8,0,22.39,352.66,1,1
TXN004943,951.07,Net Banking,Insufficient Funds,1465,26,2,1,17.97,1075.13,0,1
TXN004944,1948.83,UPI,Bank Decline,621,28,5,0,16.79,2599.46,0,1
TXN004945,110.54,Net Banking,Insufficient Funds,992,28,6,2,29.27,371.67,0,1
TXN004946,515.33,Net Banking,Authentication Failed,532,20,8,1,13.88,1602.2,0,1
TXN004947,1808.76,Card,Insufficient Funds,1163,13,3,0,6.46,792.55,0,1
TXN004948,830.49,Card,Bank Decline,447,17,5,0,16.23,852.84,0,1
TXN004949,2347.05,Net Banking,Bank Decline,593,21,2,3,27.14,466.37,0,0
TXN004950,216.13,Net Banking,Bank Decline,397,21,6,1,38.49,1150.15,0,0
TXN004951,2117.52,UPI,Network Error,250,13,6,1,12.24,460.95,0,1
TXN004952,616.94,UPI,Insufficient Funds,774,20,5,1,7.96,763.55,0,0
TXN004953,565.34,UPI,Limit Exceeded,1176,16,2,0,34.08,689.98,1,1
TXN004954,2675.64,Card,Bank Decline,421,19,5,0,9.88,657.27,1,1
TXN004955,3120.38,Card,Network Error,433,21,3,2,60.15,588.7,1,1
TXN004956,2782.85,Card,Expired Card,1242,14,4,3,10.18,382.99,0,0
TXN004957,6869.03,UPI,Authentication Failed,255,20,5,1,77.38,653.68,1,0
TXN004958,3429.34,Card,Limit Exceeded,1065,24,1,0,1.86,423.35,0,1
TXN004959,535.99,UPI,Network Error,845,20,4,0,7.62,582.43,0,1
TXN004960,1245.73,Card,Bank Decline,259,16,6,0,5.86,1375.67,0,1
TXN004961,793.0,Card,Network Error,868,17,7,1,91.46,595.42,1,0
TXN004962,6810.23,UPI,Limit Exceeded,825,21,2,1,35.22,865.87,1,0
TXN004963,2964.26,UPI,Authentication Failed,868,18,3,3,24.12,1682.42,0,0
TXN004964,925.2,Card,Insufficient Funds,1316,21,1,0,44.95,1439.48,1,0
TXN004965,2416.6,Card,Bank Decline,216,20,3,0,44.51,703.33,0,0
TXN004966,361.77,UPI,Limit Exceeded,116,24,9,4,3.98,1159.08,0,1
TXN004967,1373.66,Wallet,Bank Decline,336,19,3,1,7.51,279.08,1,1
TXN004968,471.48,Card,Bank Decline,148,22,2,0,0.89,427.41,0,1
TXN004969,239.91,Wallet,Bank Decline,682,16,1,0,6.64,1527.18,1,1
TXN004970,2221.82,Card,Network Error,93,16,2,0,22.52,1577.61,1,1
TXN004971,2484.26,Card,Authentication Failed,146,22,4,3,22.47,801.22,1,0
TXN004972,1654.89,Net Banking,Network Error,1362,19,7,0,10.59,1374.4,0,1
TXN004973,930.13,Card,Insufficient Funds,680,22,2,3,3.33,1024.49,0,1
TXN004974,350.82,Card,Insufficient Funds,32,18,5,0,0.84,641.64,1,0
TXN004975,385.6,UPI,Insufficient Funds,652,18,3,3,5.15,1923.0,1,0
TXN004976,458.36,Card,Network Error,917,20,8,2,1.56,2300.68,0,1
TXN004977,888.64,UPI,Network Error,368,20,4,0,83.57,846.11,1,1
TXN004978,2888.7,UPI,Insufficient Funds,366,12,5,0,2.85,1322.95,1,1
TXN004979,2847.98,UPI,Expired Card,1245,17,6,3,30.09,507.71,1,1
TXN004980,248.71,UPI,Limit Exceeded,1002,16,4,2,8.39,228.11,0,1
TXN004981,587.63,Wallet,Bank Decline,83,19,3,2,17.38,1469.61,1,1
TXN004982,573.56,UPI,Bank Decline,101,25,5,1,13.88,410.35,0,1
TXN004983,112.35,Card,Authentication Failed,963,18,5,0,1.04,1730.35,0,1
TXN004984,1825.32,Net Banking,Bank Decline,1003,18,2,2,42.69,640.97,0,0
TXN004985,878.71,Card,Limit Exceeded,224,24,2,2,41.52,1092.76,0,0
TXN004986,990.46,UPI,Bank Decline,374,15,7,1,6.37,653.13,1,0
TXN004987,3682.27,Card,Limit Exceeded,58,11,4,1,2.58,779.79,0,1
TXN004988,1187.35,Card,Limit Exceeded,1304,23,4,0,1.93,460.87,0,1
TXN004989,744.22,Card,Expired Card,1474,10,4,3,33.52,1003.18,1,0
TXN004990,1835.13,Card,Authentication Failed,693,23,5,0,15.77,2092.91,1,1
TXN004991,2844.05,Wallet,Authentication Failed,831,19,4,1,8.44,598.16,0,0
TXN004992,1431.99,Card,Network Error,39,18,2,1,7.5,543.63,1,0
TXN004993,2039.11,UPI,Bank Decline,878,16,8,1,14.23,2638.9,0,0
TXN004994,961.98,Card,Bank Decline,1446,24,1,0,5.71,1802.66,0,0
TXN004995,1018.75,UPI,Limit Exceeded,650,22,3,0,0.36,1094.79,0,1
TXN004996,1214.05,Net Banking,Expired Card,431,16,4,0,9.65,749.87,0,1
TXN004997,556.79,UPI,Insufficient Funds,793,25,5,0,37.59,327.57,1,1
TXN004998,657.7,UPI,Insufficient Funds,1037,19,4,0,29.24,469.26,0,1
TXN004999,3789.89,Net Banking,Expired Card,501,18,2,0,43.66,3157.48,1,0
TXN005000,6681.92,Card,Bank Decline,745,22,4,1,19.65,688.4,1,1
TXN005001,4596.17,UPI,Network Error,773,19,3,0,0.92,570.44,1,1
TXN005002,333.31,Card,Limit Exceeded,1384,22,9,0,11.31,1851.09,0,0
TXN005003,305.55,Net Banking,Network Error,702,13,2,2,0.39,340.27,0,1
TXN005004,375.54,UPI,Insufficient Funds,205,21,2,0,62.96,990.46,0,1
TXN005005,1237.62,Net Banking,Insufficient Funds,721,12,2,0,20.57,2995.91,1,1
TXN005006,87.54,UPI,Insufficient Funds,441,23,7,0,0.29,793.52,0,0
TXN005007,645.53,Net Banking,Bank Decline,1166,16,3,1,59.08,1106.02,0,1
TXN005008,3890.88,Net Banking,Network Error,294,16,1,3,8.4,730.24,1,1
TXN005009,2654.99,UPI,Network Error,725,17,5,0,2.91,486.87,1,0
TXN005010,693.54,Card,Insufficient Funds,573,20,4,1,23.45,785.5,0,1
TXN005011,742.47,UPI,Insufficient Funds,817,17,5,0,2.98,1341.09,1,1
TXN005012,1827.16,Card,Insufficient Funds,414,18,4,0,4.51,1568.29,0,1
TXN005013,2544.63,Card,Authentication Failed,923,26,2,1,1.65,1845.67,0,0
TXN005014,678.7,Card,Bank Decline,916,14,3,2,21.78,2244.41,0,0
TXN005015,888.09,UPI,Authentication Failed,723,18,4,1,4.3,368.2,0,1
TXN005016,658.91,UPI,Limit Exceeded,831,15,3,0,30.45,2059.34,1,1
TXN005017,330.89,UPI,Network Error,1366,15,3,4,17.42,2006.27,0,0
TXN005018,899.85,UPI,Expired Card,1032,22,3,0,8.88,512.73,0,0
TXN005019,840.22,Card,Insufficient Funds,191,21,5,1,64.39,1211.32,1,1
TXN005020,352.63,Net Banking,Expired Card,680,21,2,1,3.96,1063.78,0,0
TXN005021,1961.52,Card,Bank Decline,608,20,5,0,25.81,1189.59,1,1
TXN005022,1694.24,Card,Limit Exceeded,1468,20,3,0,2.99,595.03,0,1
TXN005023,2051.13,Wallet,Insufficient Funds,769,19,3,0,4.54,1061.01,1,1
TXN005024,549.35,Card,Limit Exceeded,28,14,3,3,2.47,822.8,0,0
TXN005025,183.97,Net Banking,Insufficient Funds,218,17,3,3,49.39,3338.9,0,1
TXN005026,1670.03,Card,Authentication Failed,483,17,5,0,11.59,551.54,0,1
TXN005027,603.23,UPI,Bank Decline,472,15,3,0,32.71,517.93,1,1
TXN005028,491.96,UPI,Expired Card,995,19,4,0,1.04,965.19,1,1
TXN005029,353.77,Card,Network Error,1264,23,4,2,15.79,832.01,1,0
TXN005030,855.95,UPI,Bank Decline,178,18,1,0,10.78,516.75,0,0
TXN005031,4535.06,UPI,Expired Card,681,25,3,0,78.68,1673.06,0,0
TXN005032,695.82,Card,Authentication Failed,803,19,5,1,28.36,802.0,0,0
TXN005033,411.24,Card,Insufficient Funds,250,13,1,2,47.28,835.02,1,1
TXN005034,1971.87,Card,Authentication Failed,427,18,3,1,11.58,295.64,1,1
TXN005035,1281.17,UPI,Network Error,385,13,2,0,29.97,1864.06,1,1
TXN005036,162.82,UPI,Limit Exceeded,347,19,3,2,4.2,1032.9,0,1
TXN005037,1990.44,Card,Bank Decline,960,20,4,0,21.77,3028.16,1,1
TXN005038,7447.41,Wallet,Network Error,677,17,5,1,63.33,1763.78,0,0
TXN005039,105.59,Card,Authentication Failed,129,17,5,0,16.98,934.66,0,0
TXN005040,360.63,Net Banking,Bank Decline,878,21,1,1,0.4,1027.47,0,0
TXN005041,84.46,Card,Network Error,440,16,3,0,7.62,787.43,1,1
TXN005042,1024.77,Card,Insufficient Funds,194,13,5,0,16.32,843.57,0,0
TXN005043,2674.05,UPI,Insufficient Funds,1044,18,2,1,2.22,4397.09,1,0
TXN005044,1205.86,Card,Expired Card,76,16,3,2,9.25,352.85,0,0
TXN005045,3838.34,Card,Expired Card,657,21,7,2,10.79,859.81,0,0
TXN005046,2315.76,Card,Network Error,1441,13,4,0,38.09,494.82,0,1
TXN005047,5074.24,Card,Insufficient Funds,843,18,5,3,15.21,336.14,1,1
TXN005048,3115.64,Card,Bank Decline,597,16,1,1,14.28,1222.71,0,0
TXN005049,763.07,UPI,Bank Decline,324,28,4,0,8.18,940.62,0,0
TXN005050,1164.51,Card,Network Error,443,19,4,2,8.72,1067.64,0,1
TXN005051,501.79,UPI,Authentication Failed,1176,16,4,0,14.92,3266.69,1,0
TXN005052,891.06,Net Banking,Limit Exceeded,233,18,1,0,3.21,485.71,0,1
TXN005053,1159.39,UPI,Insufficient Funds,1412,14,2,2,11.38,6097.15,1,1
TXN005054,1015.95,UPI,Authentication Failed,186,24,2,1,12.74,596.62,0,0
TXN005055,3670.3,Card,Network Error,542,18,3,0,20.89,498.73,0,0
TXN005056,814.72,Card,Limit Exceeded,1129,21,5,3,16.26,901.78,0,0
TXN005057,473.96,Card,Insufficient Funds,1421,16,3,0,7.13,1625.09,0,1
TXN005058,501.37,UPI,Expired Card,276,16,3,0,13.62,850.89,0,0
TXN005059,1977.5,Card,Bank Decline,952,22,3,2,0.36,897.68,1,1
TXN005060,310.19,UPI,Bank Decline,1124,18,0,2,20.93,1777.64,0,1
TXN005061,915.01,Net Banking,Insufficient Funds,1493,19,1,1,4.76,2638.86,0,1
TXN005062,3621.89,Net Banking,Insufficient Funds,665,15,2,1,32.19,2171.4,0,1
TXN005063,1427.01,Card,Insufficient Funds,291,23,8,2,23.13,5455.41,1,1
TXN005064,1025.42,UPI,Bank Decline,1052,17,2,2,3.13,1604.8,0,0
TXN005065,1061.76,Card,Insufficient Funds,8,15,6,4,7.0,2678.62,0,1
TXN005066,434.15,UPI,Expired Card,109,19,4,1,24.78,596.15,1,0
TXN005067,507.03,Card,Insufficient Funds,1066,15,3,0,21.97,851.76,0,0
TXN005068,919.97,UPI,Network Error,280,18,4,0,13.91,1381.64,0,1
TXN005069,1399.89,Net Banking,Insufficient Funds,1081,22,1,0,6.29,729.69,0,1
TXN005070,2574.31,UPI,Authentication Failed,1173,23,6,2,13.3,1511.17,0,1
TXN005071,1191.9,Card,Authentication Failed,902,15,4,0,85.79,733.9,0,1
TXN005072,3705.22,Card,Bank Decline,23,14,5,1,9.29,2156.38,0,1
TXN005073,4650.26,Card,Network Error,1308,21,3,0,13.4,1440.64,1,0
TXN005074,2243.38,UPI,Insufficient Funds,1468,18,4,1,29.22,710.37,0,0
TXN005075,3302.66,Wallet,Authentication Failed,442,19,5,0,0.51,5148.41,0,0
TXN005076,449.6,Card,Network Error,1414,17,4,3,44.81,376.0,1,0
TXN005077,389.83,Card,Insufficient Funds,864,24,2,0,33.88,869.44,1,0
TXN005078,1747.91,UPI,Bank Decline,692,17,5,1,14.33,2050.67,0,1
TXN005079,327.97,Card,Insufficient Funds,1162,13,4,1,13.8,689.76,0,1
TXN005080,844.43,Card,Bank Decline,269,11,3,0,43.9,402.96,1,1
TXN005081,2195.3,UPI,Expired Card,400,15,4,0,21.99,481.85,0,1
TXN005082,3912.91,UPI,Bank Decline,214,10,4,0,26.12,1628.12,1,0
TXN005083,872.36,Net Banking,Bank Decline,814,10,0,0,4.7,1326.08,0,1
TXN005084,610.97,UPI,Insufficient Funds,1256,16,4,0,0.18,1269.44,0,1
TXN005085,1463.25,UPI,Bank Decline,471,24,5,1,10.42,1262.19,0,1
TXN005086,417.3,Card,Insufficient Funds,364,20,3,0,2.06,1803.78,1,1
TXN005087,938.28,Card,Limit Exceeded,1174,12,3,0,9.66,343.86,0,0
TXN005088,1088.77,UPI,Insufficient Funds,360,16,1,0,17.97,4127.34,0,1
TXN005089,1069.36,Card,Network Error,1281,21,5,0,16.73,522.15,0,1
TXN005090,1187.56,UPI,Bank Decline,382,22,0,0,21.06,879.95,0,1
TXN005091,517.46,UPI,Bank Decline,995,16,1,2,2.75,1952.24,0,0
TXN005092,570.04,UPI,Expired Card,1275,21,2,0,5.03,874.52,1,0
TXN005093,559.81,Net Banking,Bank Decline,24,20,2,0,21.48,1073.36,1,1
TXN005094,255.17,UPI,Bank Decline,722,22,0,0,3.66,401.07,0,0
TXN005095,1491.66,UPI,Network Error,491,21,7,1,4.37,471.29,0,0
TXN005096,2453.31,Card,Network Error,1032,12,5,0,20.23,375.33,1,0
TXN005097,2245.49,Net Banking,Bank Decline,956,16,7,0,23.38,1211.23,1,0
TXN005098,865.89,UPI,Network Error,382,22,6,4,6.21,1323.12,0,1
TXN005099,528.53,Card,Expired Card,920,21,6,1,36.98,1281.25,0,0
TXN005100,2142.83,UPI,Insufficient Funds,572,20,4,1,32.4,1114.38,1,1
TXN005101,1948.92,Card,Bank Decline,1196,12,4,2,16.48,1620.68,0,1
TXN005102,1333.66,Card,Insufficient Funds,871,10,4,0,31.52,2681.67,0,1
TXN005103,5270.5,Card,Insufficient Funds,1359,15,7,2,68.7,173.79,0,0
TXN005104,1070.86,UPI,Network Error,1478,16,5,1,50.68,2864.84,1,1
TXN005105,870.27,UPI,Authentication Failed,1122,24,6,0,2.46,1056.79,0,1
TXN005106,765.22,UPI,Authentication Failed,1282,14,3,0,8.6,2334.84,1,1
TXN005107,269.13,UPI,Insufficient Funds,618,16,5,1,23.13,414.49,0,0
TXN005108,1988.64,UPI,Bank Decline,1069,13,3,0,1.66,869.65,0,0
TXN005109,997.31,Card,Network Error,442,19,5,0,2.65,910.29,1,1
TXN005110,1735.3,Wallet,Insufficient Funds,654,19,6,3,9.25,1158.19,0,0
TXN005111,5754.23,Wallet,Limit Exceeded,368,16,1,0,0.11,1227.3,0,0
TXN005112,771.49,Net Banking,Limit Exceeded,568,22,2,1,10.47,370.46,1,1
TXN005113,133.73,Card,Authentication Failed,89,13,3,1,8.98,1203.9,1,1
TXN005114,1690.81,Card,Insufficient Funds,1057,19,1,1,22.16,307.32,0,1
TXN005115,1274.33,UPI,Insufficient Funds,27,15,8,4,1.7,1567.25,0,0
TXN005116,567.25,Card,Limit Exceeded,1248,17,7,1,10.51,843.81,1,1
TXN005117,1567.97,Card,Expired Card,1075,18,5,1,59.13,935.28,1,0
TXN005118,2224.94,Card,Authentication Failed,960,12,3,1,37.79,878.98,0,0
TXN005119,467.8,Card,Insufficient Funds,1437,17,2,4,22.57,231.98,0,0
TXN005120,836.14,UPI,Network Error,700,23,5,0,68.72,430.83,0,1
TXN005121,4142.6,UPI,Network Error,804,19,3,2,1.73,2411.63,1,1
TXN005122,572.8,Net Banking,Insufficient Funds,485,23,4,0,5.2,2109.79,1,1
TXN005123,1164.45,UPI,Network Error,869,13,5,1,2.73,2449.06,0,1
TXN005124,103.34,Card,Network Error,662,17,3,1,25.97,2727.73,1,0
TXN005125,288.97,Net Banking,Insufficient Funds,769,11,2,1,35.13,296.07,0,0
TXN005126,1263.66,Card,Bank Decline,624,20,1,0,18.45,319.09,0,1
TXN005127,3311.61,Card,Expired Card,717,22,4,1,5.37,1771.61,0,0
TXN005128,321.88,UPI,Bank Decline,343,16,4,1,2.36,1173.53,0,0
TXN005129,1172.75,UPI,Authentication Failed,1178,32,8,2,14.16,2415.36,0,0
TXN005130,782.0,Net Banking,Bank Decline,1441,18,6,3,2.89,806.85,1,1
TXN005131,2585.77,Card,Bank Decline,774,12,5,0,3.18,373.35,1,0
TXN005132,366.49,Card,Authentication Failed,825,20,2,2,14.68,3697.55,1,1
TXN005133,1614.97,UPI,Authentication Failed,391,14,2,1,1.84,885.94,0,1
TXN005134,608.91,UPI,Insufficient Funds,1131,15,4,0,44.04,880.48,1,1
TXN005135,1340.41,Wallet,Limit Exceeded,1144,8,5,0,4.15,1679.87,1,1
TXN005136,1166.82,UPI,Insufficient Funds,1027,17,8,0,31.54,894.69,0,0
TXN005137,874.28,Card,Insufficient Funds,1292,22,3,0,15.38,1559.79,1,1
TXN005138,1685.86,UPI,Bank Decline,1452,21,4,1,3.03,741.58,0,1
TXN005139,1140.57,Card,Bank Decline,1084,25,3,0,64.84,1659.14,0,1
TXN005140,973.09,Net Banking,Limit Exceeded,1218,19,5,0,13.2,777.24,0,1
TXN005141,795.7,Card,Expired Card,598,18,4,3,5.07,3506.56,1,1
TXN005142,1175.96,UPI,Authentication Failed,1220,21,3,0,4.63,2289.02,0,1
TXN005143,1339.22,Card,Expired Card,837,20,6,0,2.5,1572.19,1,0
TXN005144,450.24,Card,Bank Decline,1088,20,1,2,14.81,1699.91,0,1
TXN005145,800.69,UPI,Expired Card,509,21,10,0,17.42,1964.15,0,1
TXN005146,424.25,Net Banking,Authentication Failed,195,16,6,0,15.63,721.56,0,0
TXN005147,1058.0,Card,Expired Card,876,18,4,3,33.18,732.66,0,1
TXN005148,643.49,Net Banking,Limit Exceeded,585,13,5,0,1.29,697.59,1,0
TXN005149,2194.49,Card,Authentication Failed,1343,23,7,0,0.52,588.48,0,1
TXN005150,2009.12,UPI,Insufficient Funds,1199,21,5,1,33.63,1469.07,1,1
TXN005151,477.96,UPI,Expired Card,805,22,7,0,2.3,717.47,0,1
TXN005152,1094.36,UPI,Authentication Failed,137,10,2,2,2.81,4420.99,0,0
TXN005153,1948.21,Net Banking,Authentication Failed,684,14,4,0,13.91,830.39,1,1
TXN005154,936.57,Card,Insufficient Funds,955,16,4,0,9.4,1691.38,0,0
TXN005155,569.41,Card,Network Error,158,15,7,1,19.77,1121.03,1,1
TXN005156,410.28,UPI,Expired Card,928,18,5,3,3.8,1331.37,0,0
TXN005157,2365.73,UPI,Bank Decline,1135,28,4,1,33.05,1162.66,0,0
TXN005158,2471.16,Card,Network Error,1397,11,2,0,4.41,1315.4,0,1
TXN005159,909.46,Card,Bank Decline,1122,13,1,0,10.17,658.51,0,0
TXN005160,2185.33,UPI,Bank Decline,719,14,5,0,0.41,561.86,0,0
TXN005161,76.04,Card,Bank Decline,811,16,5,1,59.9,931.46,1,0
TXN005162,3622.06,UPI,Network Error,438,20,3,0,6.18,512.39,1,1
TXN005163,952.18,UPI,Bank Decline,1335,24,2,1,13.69,512.96,1,1
TXN005164,1245.88,Card,Network Error,34,13,3,3,11.68,651.63,0,1
TXN005165,821.83,UPI,Bank Decline,1318,23,6,1,9.24,1501.74,0,1
TXN005166,3851.19,Wallet,Insufficient Funds,361,15,4,2,3.59,828.86,0,1
TXN005167,422.14,UPI,Insufficient Funds,684,19,3,0,17.38,1210.49,0,1
TXN005168,4134.06,UPI,Insufficient Funds,1434,13,5,2,14.6,2431.2,0,1
TXN005169,1566.57,UPI,Network Error,142,19,6,2,10.44,446.59,0,1
TXN005170,1920.61,Card,Limit Exceeded,1098,14,5,0,14.35,3623.91,0,0
TXN005171,815.43,Card,Insufficient Funds,160,12,6,1,18.92,2469.05,1,0
TXN005172,337.85,Card,Insufficient Funds,1493,25,2,0,35.45,1564.78,0,1
TXN005173,2533.76,UPI,Limit Exceeded,332,15,7,1,4.69,2847.48,0,0
TXN005174,1451.38,UPI,Bank Decline,822,15,3,1,26.52,1060.79,0,1
TXN005175,3734.84,Card,Authentication Failed,1126,16,2,0,30.44,389.51,0,1
TXN005176,921.13,Net Banking,Expired Card,1227,16,5,0,24.56,2447.59,0,1
TXN005177,751.97,Net Banking,Bank Decline,114,19,1,2,30.68,590.78,0,1
TXN005178,3824.87,UPI,Bank Decline,1076,18,0,0,15.54,1655.43,0,1
TXN005179,6128.5,Card,Network Error,1216,17,4,1,0.4,481.75,1,1
TXN005180,1105.9,Net Banking,Insufficient Funds,460,19,8,1,21.41,1470.92,0,1
TXN005181,556.97,UPI,Insufficient Funds,329,29,4,3,35.66,380.72,0,0
TXN005182,2274.41,Net Banking,Insufficient Funds,291,20,3,0,5.51,496.06,0,0
TXN005183,872.52,UPI,Limit Exceeded,1113,15,5,1,24.55,1065.35,0,0
TXN005184,1880.58,Net Banking,Network Error,656,14,3,1,2.13,1221.32,0,1
TXN005185,868.4,Card,Insufficient Funds,1357,8,5,1,18.7,254.69,0,0
TXN005186,4481.05,Net Banking,Expired Card,755,20,5,2,1.06,2203.38,0,0
TXN005187,584.33,Card,Bank Decline,455,23,2,0,14.27,2109.08,1,0
TXN005188,1689.99,UPI,Network Error,327,15,4,0,37.72,1910.7,1,1
TXN005189,706.39,Net Banking,Insufficient Funds,1175,18,3,1,8.57,904.01,0,1
TXN005190,851.2,UPI,Network Error,284,16,11,0,3.72,1684.5,0,1
TXN005191,756.84,UPI,Authentication Failed,618,23,4,0,20.42,1104.5,0,1
TXN005192,2131.85,Card,Insufficient Funds,1044,18,5,0,33.62,445.76,1,1
TXN005193,2506.21,Card,Bank Decline,1292,14,4,2,6.49,1222.23,1,1
TXN005194,1811.6,Net Banking,Bank Decline,420,17,1,0,15.3,274.61,0,0
TXN005195,995.07,UPI,Bank Decline,500,19,2,2,19.42,544.43,0,0
TXN005196,1244.09,Net Banking,Bank Decline,53,22,1,0,8.91,654.34,1,1
TXN005197,2460.08,Card,Limit Exceeded,662,22,4,1,1.26,1180.78,0,1
TXN005198,2531.03,UPI,Authentication Failed,1226,19,1,0,31.91,3305.35,1,1
TXN005199,97.39,UPI,Insufficient Funds,1320,22,2,0,32.74,265.33,1,0
TXN005200,858.34,UPI,Network Error,775,22,4,0,1.94,2797.87,1,1
TXN005201,896.2,UPI,Expired Card,438,18,14,2,15.96,1643.01,0,0
TXN005202,2002.85,Wallet,Network Error,1354,16,2,1,23.71,1594.53,0,1
TXN005203,1032.67,Card,Bank Decline,962,18,2,3,1.75,712.53,1,0
TXN005204,2094.91,Card,Insufficient Funds,1459,19,3,1,33.72,984.21,0,1
TXN005205,415.38,Wallet,Network Error,1323,15,2,1,7.87,928.83,0,1
TXN005206,1385.82,UPI,Bank Decline,383,20,3,1,15.98,2845.59,1,0
TXN005207,2465.59,Net Banking,Limit Exceeded,1114,16,3,0,8.5,2414.32,1,0
TXN005208,290.92,Card,Limit Exceeded,1403,17,3,0,13.53,1494.41,0,1
TXN005209,10533.11,Net Banking,Insufficient Funds,1054,18,3,1,19.31,829.64,0,1
TXN005210,3202.85,UPI,Insufficient Funds,915,17,2,1,22.17,548.46,0,1
TXN005211,1097.97,Net Banking,Authentication Failed,331,12,3,0,9.27,551.13,0,0
TXN005212,520.31,UPI,Network Error,322,17,4,1,2.12,2542.75,0,1
TXN005213,936.76,UPI,Authentication Failed,227,20,3,3,7.57,2653.76,1,1
TXN005214,1182.54,Card,Insufficient Funds,220,16,6,2,32.4,681.82,0,0
TXN005215,1630.43,UPI,Network Error,851,20,5,1,16.04,1623.86,1,1
TXN005216,4232.7,Card,Network Error,1115,22,2,0,10.68,2856.9,0,0
TXN005217,714.45,Card,Authentication Failed,391,21,3,0,19.96,349.77,1,1
TXN005218,1819.72,Card,Insufficient Funds,1034,15,5,2,30.62,444.35,0,1
TXN005219,342.69,UPI,Bank Decline,1144,17,3,0,38.42,829.77,1,0
TXN005220,755.79,UPI,Bank Decline,1245,20,3,1,23.03,957.13,0,0
TXN005221,1539.24,UPI,Authentication Failed,1366,16,5,3,1.7,1324.31,1,1
TXN005222,2042.92,Card,Authentication Failed,883,19,4,0,4.56,587.8,1,0
TXN005223,556.74,UPI,Authentication Failed,659,21,0,1,60.49,1867.17,1,1
TXN005224,737.52,UPI,Authentication Failed,1197,20,1,2,23.13,450.85,0,0
TXN005225,4082.65,UPI,Insufficient Funds,293,20,4,0,40.02,2098.93,1,1
TXN005226,3120.4,UPI,Insufficient Funds,390,22,5,0,13.61,1716.45,0,1
TXN005227,1322.94,Card,Insufficient Funds,1024,21,5,2,1.9,625.63,1,1
TXN005228,146.5,Net Banking,Bank Decline,853,14,3,3,2.76,541.22,0,0
TXN005229,10509.34,UPI,Limit Exceeded,523,17,2,0,57.03,1483.43,0,0
TXN005230,1077.14,Card,Authentication Failed,133,19,3,1,7.53,420.2,1,1
TXN005231,827.73,Card,Insufficient Funds,1463,10,3,2,8.82,754.43,1,1
TXN005232,685.31,UPI,Network Error,1116,10,3,0,65.87,328.04,0,1
TXN005233,1538.76,Card,Authentication Failed,1075,25,3,0,11.65,564.05,1,0
TXN005234,1552.97,UPI,Bank Decline,629,22,3,2,0.25,1884.78,0,1
TXN005235,2580.05,Card,Insufficient Funds,296,23,3,1,14.22,3156.46,0,1
TXN005236,476.54,UPI,Bank Decline,703,16,6,1,23.59,784.39,1,0
TXN005237,827.79,Card,Bank Decline,1265,18,5,1,14.04,868.43,1,0
TXN005238,6819.16,Card,Network Error,163,9,3,1,18.77,1067.12,0,1
TXN005239,1342.29,UPI,Bank Decline,412,13,6,4,13.04,565.25,1,0
TXN005240,938.92,UPI,Insufficient Funds,1152,17,4,1,4.6,1476.52,1,0
